상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,ADM_CD,ADM_NM,SIGUNGU_CD,SIGUNGU_NM
MA0106202601A2088838,담마,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,11,서울특별시,11170,용산구,11170520,용산2가동,1117010200,용산동2가,1117010200100010449,1,대지,1,449,서울특별시 용산구 용산동2가 1-449,111703102005,서울특별시 용산구 신흥로,142,1,1117010200100010449024723,,서울특별시 용산구 신흥로 142-1,140833,04337,,,,126.981826689148,37.5458495122544,11030520,용산2가동,11030,용산구
MA0106202601A0319154,덴프리즘,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000100920018,1,대지,92,18,서울특별시 용산구 이태원동 92-18,111704106005,서울특별시 용산구 녹사평대로26길,90,5,1117013000100920018010508,,서울특별시 용산구 녹사평대로26길 90-5,140863,04392,,,,126.994501559075,37.5311554688482,11030650,이태원1동,11030,용산구
MA0106202601A0110812,주재,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11170,용산구,11170590,용문동,1117012100,용문동,1117012100100320133,1,대지,32,133,서울특별시 용산구 용문동 32-133,111704106132,서울특별시 용산구 새창로14길,41,,1117012100100320133015415,,서울특별시 용산구 새창로14길 41,140832,04356,,,,126.959448221141,37.5378160405579,11030590,용문동,11030,용산구
MA0106202601A0767547,베르비아떼VerViate,,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,11,서울특별시,11170,용산구,11170510,후암동,1117010100,후암동,1117010100103580017,1,대지,358,17,서울특별시 용산구 후암동 358-17,111704106072,서울특별시 용산구 두텁바위로60길,49,,1117010100103580017027000,,서울특별시 용산구 두텁바위로60길 49,140901,04328,,,,126.983364892575,37.5492555145972,11030510,후암동,11030,용산구
MA0106202601A0064453,(주)미쥬,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000101240005,1,대지,124,5,서울특별시 용산구 이태원동 124-5,111703102009,서울특별시 용산구 이태원로,195,,1117013000101240005010737,,서울특별시 용산구 이태원로 195,140858,04349,,,,126.995677969085,37.5348135821484,11030650,이태원1동,11030,용산구
MA0106202601A2057278,청춘노래,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11170,용산구,11170590,용문동,1117012100,용문동,1117012100100080024,1,대지,8,24,서울특별시 용산구 용문동 8-24,111703005018,서울특별시 용산구 새창로,115,,1117012100100080024015043,,서울특별시 용산구 새창로 115,140832,04364,,,,126.960715818452,37.5371407187839,11030590,용문동,11030,용산구
MA0106202601A1682645,이여곰탕 이태원점,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000100660008,1,대지,66,8,서울특별시 용산구 이태원동 66-8,111704106127,서울특별시 용산구 보광로59길,37,,1117013000100660008010728,,서울특별시 용산구 보광로59길 37,140863,04391,,,,126.991876500663,37.5338132708657,11030650,이태원1동,11030,용산구
MA0106202601A2235917,윤이불닭발 효창점,,I2,음식,I201,한식,I20110,닭/오리고기 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170590,용문동,1117012000,도원동,1117012000100230000,1,대지,23,,서울특별시 용산구 도원동 23,111703005018,서울특별시 용산구 새창로,70,,1117012000100230000015904,삼성래미안,서울특별시 용산구 새창로 70,140748,04354,,,,126.954944506456,37.5386072883204,11030590,용문동,11030,용산구
MA0106202601A0012903,하우스베이커리(haus bakery),,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170520,용산2가동,1117010200,용산동2가,1117010200100370005,1,대지,37,5,서울특별시 용산구 용산동2가 37-5,111704106213,서울특별시 용산구 신흥로9길,4,,1117010200100370005025545,,서울특별시 용산구 신흥로9길 4,140842,04338,,,,126.987394642836,37.542651690205,11030520,용산2가동,11030,용산구
MA0106202601A0677514,워시엔조이 셀프빨래방 용산남영점,,S2,수리·개인,S209,세탁,S20902,셀프 빨래방,S96912,가정용 세탁업,11,서울특별시,11170,용산구,11170560,원효로1동,1117011200,원효로1가,1117011200101050001,1,대지,105,1,서울특별시 용산구 원효로1가 105-1,111704106268,서울특별시 용산구 원효로97길,21,,1117011200101050001018333,,서울특별시 용산구 원효로97길 21,140846,04314,,,,126.969301650152,37.5418374730769,11030720,원효로1동,11030,용산구
MA0106202601A2071690,남산골 참숯갈비,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170700,보광동,1117013600,보광동,1117013600102170010,1,대지,217,10,서울특별시 용산구 보광동 217-10,111703102011,서울특별시 용산구 장문로,83,1,1117013600102170010001637,,서울특별시 용산구 장문로 83-1,140823,04394,,,,126.998993150471,37.5262000829834,11030700,보광동,11030,용산구
MA0106202601A0713003,이태원 숙이네 닭발 이태원점,,I2,음식,I201,한식,I20110,닭/오리고기 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000101300017,1,대지,130,17,서울특별시 용산구 이태원동 130-17,111704106307,서울특별시 용산구 이태원로26길,27,,1117013000101300037009976,,서울특별시 용산구 이태원로26길 27,140865,04391,,,,126.99379993512,37.5332908069338,11030650,이태원1동,11030,용산구
MA0106202601A1975366,세븐일레븐 숙명여대기숙사점,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11170,용산구,11170555,청파동,1117011000,청파동2가,1117011000100010157,1,대지,1,157,서울특별시 용산구 청파동2가 1-157,111704106556,서울특별시 용산구 효창원로86길,33,,1117011000100010157019708,,서울특별시 용산구 효창원로86길 33,140132,04307,,,,126.965078643949,37.5469990256663,11030710,청파동,11030,용산구
MA0106202601A1559194,8호 커피(8HO COFFEE),,I2,음식,I212,비알코올 ,I21201,카페,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170625,한강로동,1117012500,한강로2가,1117012500100150014,1,대지,15,14,서울특별시 용산구 한강로2가 15-14,111703005018,서울특별시 용산구 새창로,181,,1117012500100160001000297,,서울특별시 용산구 새창로 181,140873,04371,,,,126.964983571174,37.5325199274883,11030730,한강로동,11030,용산구
MA0106202601A1670727,서울역예치과의원,,Q1,보건의료,Q101,병원,Q10103,치과병원,Q86103,치과병원,11,서울특별시,11170,용산구,11170555,청파동,1117010800,서계동,1117010800102190001,1,대지,219,1,서울특별시 용산구 서계동 219-1,111703101023,서울특별시 용산구 청파로,395,,1117010800102190001022957,,서울특별시 용산구 청파로 395,140828,04300,,,,126.968741761583,37.5548657673437,11030710,청파동,11030,용산구
MA0106202601A1044780,오버도어 스튜디오,,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11,서울특별시,11170,용산구,11170625,한강로동,1117012400,한강로1가,1117012400102290000,1,대지,229,,서울특별시 용산구 한강로1가 229,111704106438,서울특별시 용산구 한강대로52길,25,10,1117012400102290000000001,,서울특별시 용산구 한강대로52길 25-10,140011,04382,,,,126.973005269954,37.5320625229328,11030730,한강로동,11030,용산구
MA0106202601A0623854,모정,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170625,한강로동,1117012500,한강로2가,1117012500104200000,1,대지,420,,서울특별시 용산구 한강로2가 420,111702005005,서울특별시 용산구 한강대로,69,,1117012500103910000013692,용산푸르지오써밋,서울특별시 용산구 한강대로 69,140012,04378,,,,126.964895627633,37.527041812093,11030730,한강로동,11030,용산구
MA0106202601A1661656,블리비의원,,Q1,보건의료,Q102,의원,Q10201,내과/소아과 의원,Q86201,일반의원,11,서울특별시,11170,용산구,11170625,한강로동,1117012500,한강로2가,1117012500100020037,1,대지,2,37,서울특별시 용산구 한강로2가 2-37,111703005018,서울특별시 용산구 새창로,217,,1117012500100020037000001,,서울특별시 용산구 새창로 217,140735,04376,,,,126.967779088991,37.5302141599789,11030730,한강로동,11030,용산구
MA0106202601A0040299,심스앤틱,,G2,소매,G211,가구 소매,G21101,가구 소매업,G47520,가구 소매업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000100970005,1,대지,97,5,서울특별시 용산구 이태원동 97-5,111703102003,서울특별시 용산구 보광로,103,1,1117013000100990018010341,,서울특별시 용산구 보광로 103-1,140863,04391,,,,126.994671205068,37.5319843978178,11030650,이태원1동,11030,용산구
MA0106202601A0406271,아메리칸치즈버거,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000101320015,1,대지,132,15,서울특별시 용산구 이태원동 132-15,111704106129,서울특별시 용산구 보광로60길,14,3,1117013000101320015010655,,서울특별시 용산구 보광로60길 14-3,140858,04406,,,,126.995123639917,37.5337774095479,11030650,이태원1동,11030,용산구
MA0106202601A1691184,파이브가이즈 용산,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,11,서울특별시,11170,용산구,11170625,한강로동,1117012800,한강로3가,1117012800100400999,1,대지,40,999,서울특별시 용산구 한강로3가 40-999,111704106418,서울특별시 용산구 한강대로23길,55,,1117012800100400999012887,,서울특별시 용산구 한강대로23길 55,140780,04377,,,,126.964735959893,37.5297717997901,11030730,한강로동,11030,용산구
MA0106202601A1328895,필라테스라운지 경리단점,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,R91132,체력 단련시설 운영업,11,서울특별시,11170,용산구,11170660,이태원2동,1117013000,이태원동,1117013000102250167,1,대지,225,167,서울특별시 용산구 이태원동 225-167,111703102012,서울특별시 용산구 회나무로,30,,1117013000102250167028863,,서울특별시 용산구 회나무로 30,140857,04345,,,,126.989907097931,37.5394173422247,11030660,이태원2동,11030,용산구
MA0106202601A1719400,미또미,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170625,한강로동,1117012500,한강로2가,1117012500100440002,1,대지,44,2,서울특별시 용산구 한강로2가 44-2,111704106437,서울특별시 용산구 한강대로50길,15,,1117012500100440002000001,한강빌리지1,서울특별시 용산구 한강대로50길 15,140872,04382,,,,126.971625034126,37.5319360592054,11030730,한강로동,11030,용산구
MA0106202601A0474604,우주꽈배기 생생점,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100140141,1,대지,14,141,서울특별시 용산구 동자동 14-141,111702005005,서울특별시 용산구 한강대로,356,,1117010700100140142023423,,서울특별시 용산구 한강대로 356,140819,04334,,,,126.972161399905,37.5499471735935,11030530,남영동,11030,용산구
MA0106202601A2222602,주식회사 오브유즈,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,11,서울특별시,11170,용산구,11170580,효창동,1117011900,효창동,1117011900100030186,1,대지,3,186,서울특별시 용산구 효창동 3-186,111703102010,서울특별시 용산구 임정로,61,,1117011900100030186016314,,서울특별시 용산구 임정로 61,140897,04311,,,,126.95798446812,37.5452307564777,11030580,효창동,11030,용산구
MA0106202601A1053695,용스,,G2,소매,G213,오락용품 소매,G21304,운동용품 소매업,G47631,운동 및 경기용품 소매업,11,서울특별시,11170,용산구,11170560,원효로1동,1117011300,원효로2가,1117011300100160003,1,대지,16,3,서울특별시 용산구 원효로2가 16-3,111703102007,서울특별시 용산구 원효로,198,4,1117011300100160003019554,,서울특별시 용산구 원효로 198-4,140847,04368,,,,126.964415895706,37.5366913914554,11030720,원효로1동,11030,용산구
MA0106202601A1703348,주식회사 다우트,,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100107440034,1,대지,744,34,서울특별시 용산구 한남동 744-34,111704106322,서울특별시 용산구 이태원로55가길,38,,1117013100107440034004769,,서울특별시 용산구 이태원로55가길 38,140893,04348,,,,126.999536104264,37.5368859618054,11030740,한남동,11030,용산구
MA0106202601A1625432,맛에들면,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170570,원효로2동,1117011700,원효로3가,1117011700100430015,1,대지,43,15,서울특별시 용산구 원효로3가 43-15,111703102007,서울특별시 용산구 원효로,141,2,1117011700100430015017568,,서울특별시 용산구 원효로 141-2,140848,04363,,,,126.958793849398,37.5344010219805,11030570,원효로2동,11030,용산구
MA0106202601A2298229,제이디 2(JD 2),,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000101180023,1,대지,118,23,서울특별시 용산구 이태원동 118-23,111704106303,서울특별시 용산구 이태원로19길,6,,1117013000101180023010769,,서울특별시 용산구 이태원로19길 6,140863,04350,,,,126.992000856267,37.5347413102622,11030650,이태원1동,11030,용산구
