상가업소번호,상호명,지점명,상권업종대분류명,지번주소,도로명주소,경도,위도,ADM_CD,ADM_NM,SIGUNGU_CD,SIGUNGU_NM
MA010120220803728324,대성슈퍼,,소매,서울특별시 성동구 홍익동 105,서울특별시 성동구 마장로 201-1,127.0323045,37.56667755,11040710,왕십리도선동,11040,성동구
MA010120220803728420,신도강북센타,,수리·개인,서울특별시 성동구 송정동 66-258,서울특별시 성동구 광나루로9가길 18,127.0648423,37.54850006,11040690,송정동,11040,성동구
MA010120220808237703,티아이오153,,소매,서울특별시 성동구 성수동1가 13-209,서울특별시 성동구 상원12길 34,127.0504827,37.54954322,11040660,성수1가2동,11040,성동구
MA010120220808412347,크레머스,,과학·기술,서울특별시 성동구 성수동1가 656-766,서울특별시 성동구 아차산로 38,127.0483985,37.54658882,11040660,성수1가2동,11040,성동구
MA010120220803795226,코웨이이마트주,성수점,소매,서울특별시 성동구 성수동2가 333-16,서울특별시 성동구 뚝섬로 379,127.0534973,37.53992824,11040670,성수2가1동,11040,성동구
MA010120220803795695,참신렌트카여행사성동지점,,시설관리·임대,서울특별시 성동구 마장동 568-5,서울특별시 성동구 고산자로 323,127.0369236,37.56855928,11040540,마장동,11040,성동구
MA010120220806407503,진진왁싱,,수리·개인,서울특별시 성동구 행당동 1-92,서울특별시 성동구 마조로11길 5,127.0408364,37.56170141,11040550,사근동,11040,성동구
MA010120220808802650,모티브히어로,,과학·기술,서울특별시 성동구 성수동2가 19-2,서울특별시 성동구 동일로 123,127.0644534,37.54367092,11040680,성수2가3동,11040,성동구
MA010120220807172504,금빛부동산공인중개사사무소,,부동산,서울특별시 성동구 마장동 388-18,서울특별시 성동구 마조로 58,127.0419122,37.56278223,11040540,마장동,11040,성동구
MA010120220810236884,티아애드,,과학·기술,서울특별시 성동구 마장동 768-5,서울특별시 성동구 마장로35나길 39,127.0434882,37.56740377,11040540,마장동,11040,성동구
MA010120220803740340,딸기공인중개사사무소,,부동산,서울특별시 성동구 행당동 298-66,서울특별시 성동구 왕십리로21길 27,127.0319735,37.56022651,11040560,행당1동,11040,성동구
MA010120220802249511,건양엔지니어링주,,과학·기술,서울특별시 성동구 용답동 233-3,서울특별시 성동구 천호대로 420,127.0655435,37.56092443,11040700,용답동,11040,성동구
MA010120220803863945,와이레더,,소매,서울특별시 성동구 성수동2가 269-74,서울특별시 성동구 성수이로16길 48,127.0614628,37.53960901,11040670,성수2가1동,11040,성동구
MA010120220806415785,플랏쓰리,,음식,서울특별시 성동구 행당동 32-21,서울특별시 성동구 왕십리로 215-2,127.0428708,37.55679927,11040550,사근동,11040,성동구
MA010120220803728508,세무사사무실,,과학·기술,서울특별시 성동구 성수동2가 281,서울특별시 성동구 광나루로 302,127.0633594,37.54790621,11040680,성수2가3동,11040,성동구
MA010120220809376934,희망인력건설산업,,시설관리·임대,서울특별시 성동구 용답동 235-1,서울특별시 성동구 천호대로 430,127.0665394,37.56083378,11040700,용답동,11040,성동구
MA010120220800054034,내가찜한닭,,음식,서울특별시 성동구 행당동 3-14,서울특별시 성동구 마조로7길 5,127.0406547,37.56068335,11040550,사근동,11040,성동구
MA010120220801026474,삼성모터스,,수리·개인,서울특별시 성동구 성수동2가 231-32,서울특별시 성동구 뚝섬로17길 3,127.0595152,37.53788009,11040670,성수2가1동,11040,성동구
MA010120220813733867,테오트리아카데미,,교육,서울특별시 성동구 성수동2가 277-67,서울특별시 성동구 아차산로 163,127.0620765,37.5429514,11040680,성수2가3동,11040,성동구
MA010120220803260825,더포레공인중개사사무소,,부동산,서울특별시 성동구 성수동1가 718,서울특별시 성동구 왕십리로 16,127.0446712,37.53925615,11040650,성수1가1동,11040,성동구
MA010120220803512039,성수씨에프해리컴퍼니,,과학·기술,서울특별시 성동구 성수동2가 284-124,서울특별시 성동구 성수일로10길 12,127.0518731,37.5473532,11040680,성수2가3동,11040,성동구
MA010120220813826789,칠칠칠,,음식,서울특별시 성동구 성수동2가 272-30,서울특별시 성동구 연무장길 94,127.0595404,37.54107862,11040670,성수2가1동,11040,성동구
MA010120220814052805,메이크어딜리버리,성동점,음식,서울특별시 성동구 금호동2가 445,서울특별시 성동구 금호산길 66-1,127.0196692,37.55405737,11040720,금호2·3가동,11040,성동구
MA010120220812504340,바이앤위드,,시설관리·임대,서울특별시 성동구 성수동1가 13-17,서울특별시 성동구 성수일로 111,127.0515923,37.55045275,11040660,성수1가2동,11040,성동구
MA010120220800499790,수아,,소매,서울특별시 성동구 금호동4가 611-2,서울특별시 성동구 독서당로 282,127.0205614,37.54738082,11040620,금호4가동,11040,성동구
MA010120220812523221,성수까망,,음식,서울특별시 성동구 성수동2가 315-30,서울특별시 성동구 연무장5가길 20,127.0547784,37.54336947,11040680,성수2가3동,11040,성동구
MA010120220809757616,힛더티,,음식,서울특별시 성동구 성수동1가 668-9,서울특별시 성동구 서울숲6길 19,127.0437256,37.54751867,11040660,성수1가2동,11040,성동구
MA010120220810182131,엠제이,,교육,서울특별시 성동구 행당동 307-4,서울특별시 성동구 행당로15길 10-1,127.0317692,37.55891111,11040560,행당1동,11040,성동구
MA010120220812679171,행복공인중개사사무소,,부동산,서울특별시 성동구 금호동4가 1204,서울특별시 성동구 동호로2길 28-1,127.0190792,37.54811088,11040620,금호4가동,11040,성동구
MA010120220814001514,빨강늑대,,수리·개인,서울특별시 성동구 행당동 158-53,서울특별시 성동구 마조로3길 2,127.0404951,37.55846695,11040550,사근동,11040,성동구
MA010120220813198571,이터널그룹,,소매,서울특별시 성동구 성수동2가 280-6,서울특별시 성동구 아차산로17길 49,127.0652821,37.54676089,11040680,성수2가3동,11040,성동구
MA010120220814076696,록멘,,음식,서울특별시 성동구 성수동1가 656-58,서울특별시 성동구 성수일로3길 2,127.0485427,37.5421108,11040650,성수1가1동,11040,성동구
MA010120220812109691,세븐7공인중개사사무소,,부동산,서울특별시 성동구 성수동2가 315-97,서울특별시 성동구 아차산로 110,127.0561595,37.54418873,11040680,성수2가3동,11040,성동구
MA010120220814234093,탐진인터내셔널,,음식,서울특별시 성동구 하왕십리동 1058,서울특별시 성동구 난계로 73,127.0231221,37.55798509,11040520,왕십리2동,11040,성동구
MA010120220814049294,스타힐스코스메틱,,소매,서울특별시 성동구 성수동1가 656-36,서울특별시 성동구 뚝섬로1길 25,127.0464051,37.54364335,11040650,성수1가1동,11040,성동구
MA010120220812782581,에스피디시,,부동산,서울특별시 성동구 성수동2가 231-1,서울특별시 성동구 뚝섬로 447,127.0603185,37.53783463,11040670,성수2가1동,11040,성동구
MA010120220814320281,맑은소리보청기,,소매,서울특별시 성동구 금호동1가 710,서울특별시 성동구 난계로 36,127.0249773,37.55540786,11040590,금호1가동,11040,성동구
MA010120220809345334,글로벌직업개발센터,,교육,서울특별시 성동구 성수동1가 656-36,서울특별시 성동구 뚝섬로1길 25,127.0464051,37.54364335,11040650,성수1가1동,11040,성동구
MA010120220812396242,바이탈플랜트,,과학·기술,서울특별시 성동구 성수동1가 13-209,서울특별시 성동구 상원12길 34,127.0504827,37.54954322,11040660,성수1가2동,11040,성동구
MA010120220813036277,엘엔비컴퍼니,,과학·기술,서울특별시 성동구 하왕십리동 1070,서울특별시 성동구 왕십리로 410,127.0240756,37.56658942,11040710,왕십리도선동,11040,성동구
MA010120220813089067,팩트오토서비스,,수리·개인,서울특별시 성동구 성수동2가 333-64,서울특별시 성동구 성수일로4길 39,127.0533405,37.54218982,11040670,성수2가1동,11040,성동구
MA010120220809671835,지에스25행당스카이점,,소매,서울특별시 성동구 행당동 300-14,서울특별시 성동구 왕십리로21길 46,127.030185,37.55948816,11040570,행당2동,11040,성동구
MA010120220812626402,오르너,,수리·개인,서울특별시 성동구 성수동1가 13-65,서울특별시 성동구 상원10길 7-1,127.0488077,37.54943581,11040660,성수1가2동,11040,성동구
MA010120220813475169,대해법무사사무소,,과학·기술,서울특별시 성동구 성수동2가 281-3,서울특별시 성동구 광나루로 306,127.0637668,37.547915,11040680,성수2가3동,11040,성동구
MA010120220811691571,세븐일레븐S신금호역점,,소매,서울특별시 성동구 금호동2가 223-1,서울특별시 성동구 금호로 154,127.0200654,37.55453483,11040720,금호2·3가동,11040,성동구
MA010120220800206595,공감파트너스,,과학·기술,서울특별시 성동구 성수동1가 13-164,서울특별시 성동구 성수일로 77,127.0503454,37.54739891,11040660,성수1가2동,11040,성동구
MA010120220800848871,피에스아이컨설팅주,,교육,서울특별시 성동구 성수동2가 325-2,서울특별시 성동구 성수이로 51,127.0551043,37.54027889,11040670,성수2가1동,11040,성동구
MA010120220812747704,금호금남다이소,시장점,소매,서울특별시 성동구 금호동4가 572,서울특별시 성동구 독서당로 292,127.021546,37.54787619,11040620,금호4가동,11040,성동구
MA010120220800127335,디자인도르프,,과학·기술,서울특별시 성동구 성수동1가 245-1,서울특별시 성동구 성덕정길 59-6,127.0502262,37.53832589,11040650,성수1가1동,11040,성동구
MA010120220813925759,위더스건축엔지니어링,,과학·기술,서울특별시 성동구 성수동2가 273-61,서울특별시 성동구 연무장11길 10,127.0575617,37.54292665,11040680,성수2가3동,11040,성동구
MA010120220812951542,이수에스엔씨,,과학·기술,서울특별시 성동구 도선동 14,서울특별시 성동구 고산자로 269,127.035778,37.56369426,11040710,왕십리도선동,11040,성동구
MA010120220813115563,에이치디알,,과학·기술,서울특별시 성동구 성수동2가 300-1,서울특별시 성동구 아차산로 113,127.0569293,37.54469292,11040680,성수2가3동,11040,성동구
MA010120220800546920,담휼,,과학·기술,서울특별시 성동구 성수동2가 665-1,서울특별시 성동구 성수이로6길 12,127.0550676,37.53654876,11040670,성수2가1동,11040,성동구
MA010120220813908531,왁스웍스,,수리·개인,서울특별시 성동구 상왕십리동 811,서울특별시 성동구 마장로 137,127.0250607,37.56782358,11040710,왕십리도선동,11040,성동구
MA010120220814171835,7080라이브,,음식,서울특별시 성동구 마장동 771-8,서울특별시 성동구 마장로 309,127.0435784,37.56684512,11040540,마장동,11040,성동구
MA010120220800822051,대한경제정책연구소,,과학·기술,서울특별시 성동구 홍익동 298,서울특별시 성동구 무학로8길 14,127.0322361,37.56548826,11040710,왕십리도선동,11040,성동구
MA010120220806685434,커넥팅더닷,,시설관리·임대,서울특별시 성동구 도선동 58-1,서울특별시 성동구 왕십리로 326,127.0338987,37.56274876,11040710,왕십리도선동,11040,성동구
MA010120220802183604,한우리광주집,,음식,서울특별시 성동구 마장동 437,서울특별시 성동구 살곶이길 40,127.0412717,37.57126083,11040540,마장동,11040,성동구
MA010120220814349318,파르카이,,소매,서울특별시 성동구 성수동2가 316-21,서울특별시 성동구 연무장5가길 16,127.0543372,37.54352284,11040680,성수2가3동,11040,성동구
MA010120220814062351,서울숲쭈꾸미,,음식,서울특별시 성동구 성수동1가 656-320,서울특별시 성동구 왕십리로 80-1,127.0452402,37.54470699,11040650,성수1가1동,11040,성동구
MA010120220800684534,스타공인중개사사무소,,부동산,서울특별시 성동구 성수동2가 289-101,서울특별시 성동구 아차산로7길 11,127.0544071,37.54623482,11040680,성수2가3동,11040,성동구
MA010120220811754016,바이유,,수리·개인,서울특별시 성동구 상왕십리동 811,서울특별시 성동구 마장로 137,127.0250607,37.56782358,11040710,왕십리도선동,11040,성동구
MA010120220813775017,배준서세무사,,과학·기술,서울특별시 성동구 성수동2가 280-6,서울특별시 성동구 아차산로17길 49,127.0652821,37.54676089,11040680,성수2가3동,11040,성동구
MA010120220800095705,푸르너스케이크,,교육,서울특별시 성동구 성수동1가 668-109,서울특별시 성동구 서울숲2길 46-9,127.0436794,37.54604105,11040660,성수1가2동,11040,성동구
MA010120220813528322,더제이네일,,수리·개인,서울특별시 성동구 용답동 65-4,서울특별시 성동구 용답29길 28-1,127.0534699,37.56496698,11040700,용답동,11040,성동구
MA010120220813365532,밍키,,소매,서울특별시 성동구 상왕십리동 811,서울특별시 성동구 마장로 137,127.0250607,37.56782358,11040710,왕십리도선동,11040,성동구
