"금연구역명","금연구역범위상세","시도명","시군구명","금연구역구분","금연구역지정근거명","금연구역면적","위반과태료","위반신고전화번호","소재지도로명주소","소재지지번주소","관리기관명","위도","경도","데이터기준일자","제공기관코드","작업일시"
"신목초등학교입구4","승강대로부터 10미터 이내","서울특별시","양천구","금연버스정류소                                                                                             ","서울특별시 양천구 간접흡연 방지 조례 제5조","","100000","02-2620-3899","","서울특별시 양천구 신정동 204-46","서울특별시 양천구청","37.514999","126.8712376","2024-12-03","","2026-06-07 10:57:03.0"
"신서고교, 영상고교 앞","승강대로부터 10미터 이내","서울특별시","양천구","금연버스정류소                                                                                             ","서울특별시 양천구 간접흡연 방지 조례 제5조","","100000","02-2620-3899","","서울특별시 양천구 신정4동","서울특별시 양천구청","37.524346","126.857647","2024-12-03","","2026-06-07 10:57:03.0"
"9단지 931동앞","택시승차대로부터 10미터 이내","서울특별시","양천구","금연택시승차대                                                                                             ","서울특별시 양천구 간접흡연 방지 조례 제11조","","100000","02-2620-3899","서울특별시 양천구 목동서로 340(신정동)","서울특별시 양천구 목동서로 340(신정동)","서울특별시 양천구청","37.51942468","126.8640382","2024-12-03","","2026-06-07 10:57:03.0"
"CBS방송국","승강대로부터 10미터 이내","서울특별시","양천구","금연버스정류소                                                                                             ","서울특별시 양천구 간접흡연 방지 조례 제5조","","100000","02-2620-3899","서울특별시 양천구 목동서로 159-2(목동)","서울특별시 양천구 목1동 921 오목공원앞","서울특별시 양천구청","37.52758824","126.8736401","2024-12-03","","2026-06-07 10:57:03.0"
"SC제일은행.강서도서관","승강대로부터 10미터 이내","서울특별시","양천구","금연버스정류소                                                                                             ","서울특별시 양천구 간접흡연 방지 조례 제5조","","100000","02-2620-3899","","서울특별시 양천구 목3동 613-10앞","서울특별시 양천구청","37.549791","126.846585","2024-12-03","","2026-06-07 10:57:03.0"
"갈산(근린공원)","공원 전체","서울특별시","양천구","금연공원                                                                                                ","서울특별시 양천구 간접흡연 방지 조례 제5조","138596","100000","02-2620-3899","","서울특별시 양천구 신정7동 산73-4 외 40","서울특별시 양천구청","37.507211","126.866621","2024-12-03","","2026-06-07 10:57:03.0"
"갈산초등학교","학교출입문으로부터 50미터 이내","서울특별시","양천구","교육환경절대보호구역                                                                                          ","서울특별시 양천구 간접흡연 방지 조례 제5조","","100000","02-2620-3899","서울특별시 양천구 목동로 31","","서울특별시 양천구청","37.51237228","126.8702286","2024-12-03","","2026-06-07 10:57:03.0"
"갈산초등학교 통학로","갈산초등학교 정문 신호등 앞부터 약 295M","서울특별시","양천구","금연의거리                                                                                               ","서울특별시 양천구 간접흡연 방지 조례 제6조","","100000","02-2620-3899","서울특별시 양천구 목동로 31","","서울특별시 양천구청","37.51237228","126.8702286","2024-12-03","","2026-06-07 10:57:03.0"
"갈산초등학교정문1","승강대로부터 10미터 이내","서울특별시","양천구","금연버스정류소                                                                                             ","서울특별시 양천구 간접흡연 방지 조례 제5조","","100000","02-2620-3899","서울특별시 양천구 목동동로 130(신정동, 목동신시가지아파트14단지)","서울특별시 양천구 신정6동 330 목동(아)1415동~17동 사이","서울특별시 양천구청","37.514999","126.8712369","2024-12-03","","2026-06-07 10:57:03.0"
"갈산초등학교정문2","승강대로부터 10미터 이내","서울특별시","양천구","금연버스정류소                                                                                             ","서울특별시 양천구 간접흡연 방지 조례 제5조","","100000","02-2620-3899","서울특별시 양천구 목동로3길 57(신정동, 양천아파트)","서울특별시 양천구 신정7동276 신정차량기지 옆","서울특별시 양천구청","37.50945426","126.8621642","2024-12-03","","2026-06-07 10:57:03.0"
"갈산초등학교후문1","승강대로부터 10미터 이내","서울특별시","양천구","금연버스정류소                                                                                             ","서울특별시 양천구 간접흡연 방지 조례 제5조","","100000","02-2620-3899","서울특별시 양천구 목동남로 90(신정동)","서울특별시 양천구 신정7동 330-13(구립 신나는어린이집 앞)","서울특별시 양천구청","37.51098379","126.8685599","2024-12-03","","2026-06-07 10:57:03.0"
"갈산초등학교후문2","승강대로부터 10미터 이내","서울특별시","양천구","금연버스정류소                                                                                             ","서울특별시 양천구 간접흡연 방지 조례 제5조","","100000","02-2620-3899","서울특별시 양천구 목동남로 93(신정동)","서울특별시 양천구 신정7동 330-11","서울특별시 양천구청","37.51151538","126.8688757","2024-12-03","","2026-06-07 10:57:03.0"
